"","Treatment","SproutN","BunchN","GrapeW","WoodW","SPAD06","NDVI06","SPAD08","NDVI08","Acid","Potass","Brix","pH","Anthoc","Polyph"
"969","T1b",0.037222848151618,0.408705034426541,0.804725959592473,0.199048052180428,0.0245415132417549,-0.0459356858839693,-0.0489626350410125,0.0271959626859341,-0.138769876147235,-0.0337292440235155,-0.0521513733207521,0.00481560354138841,-0.551968566206371,-0.459613628916123
"970","T2a",-0.198417052843359,-0.197035447294883,-0.291782809080072,-0.407812792223146,-0.0761627132461824,-0.021002317443605,0.108299376972483,0.101679930525737,0.273411290282573,-0.213908594436109,-0.0434340298528063,-0.0927727655773876,0.0677227337231937,0.182785046140258
"971","T5b",-0.154264656348569,-0.278129781498464,0.517589500924683,0.25318595007249,-0.183072154737818,-0.104943472863543,0.0953695808681966,-0.0586017322824851,0.0660768606337557,0.0372388385395747,-0.00886190887337707,-0.0140806820664104,-0.149539223746747,0.00409583613574654
"972","T2a",-0.0801686742903551,0.333549015262246,0.217682963732372,-0.521936099056531,-0.0630175570326293,0.10695682132331,-0.166376997727437,-0.269006850052044,-0.00435666863638633,-0.0269640142626704,0.0595890433976769,-0.0249926975165459,0.234712656326729,-0.0807785865388597
"973","T6a",-0.201114022006495,0.441295641271881,0.141456378384673,-0.504587186135222,-0.0803918937342859,-0.0754531979501798,-0.0606872672813684,-0.0807388788474925,0.244588922486452,0.222264073546976,-0.0241853477068418,-0.0444465509408019,0.268365579123801,0.486126647479134
"974","T2a",-0.124021906046813,-0.551310059288201,-0.406301320161493,0.0746501993699988,-0.0461376128865141,-0.0172064125341526,-0.0362676685500361,-0.0216560625837044,0.0297630807754226,-0.0655734563096282,-0.0127016466307965,0.035743895988562,0.41062494591373,0.540926169141019
"975","T7b",0.136333203909383,0.302861643828209,0.120822503315808,0.154429016561016,0.0982794959225852,0.0585196977366477,0.076207098073671,-0.00796851878404596,-0.0158608223258295,0.0938544923356458,0.147017566222779,0.035201184721198,0.388827107522048,0.353778946813675
"976","T4a",-0.248562504108097,-0.500760713642481,-0.11215539525717,0.202782888225931,0.0214511087006604,-0.0397437447318488,0.123311310898581,-0.117056644229428,-0.11763229205527,0.0557916862375924,0.0217770861349058,0.0217572376265127,0.154528821940475,-0.0132755627436365
"977","T5a",0.0637003888096929,0.266884824254396,-0.412273330087902,-0.752253096658669,-0.116360269282375,-0.153987381276207,-0.331714728967866,-0.346867449836349,-0.127342137722834,0.0826903345026936,0.0424563808279173,0.0382682520034831,0.654605762259936,0.190796533470667
"978","T4b",-0.153650520019026,-0.687934012059746,-0.473080369256008,-0.0360260153322002,-0.071276159548598,0.187968521356392,-0.0415671090728545,0.250066643047703,-0.30718499210219,-0.117770132916606,0.0391447810901897,0.0456206793646439,0.422879459160603,-0.161806631303614
"979","T6a",0.158600555236641,-0.244408761424241,-1.27790115069022,-0.275312682152815,-0.0218557236815392,-0.00759159022204605,0.0322553194882428,-0.11074701702949,0.0539290017399814,-0.137523119344776,0.0741954341843489,-0.0215576968262096,0.601640383121336,0.351720844272839
"980","T4a",-0.380852421268659,-0.658530867925878,-1.35640968507727,-0.898703823876724,-0.241510135413913,-0.269712525696171,-0.451401360934117,-0.246357498688842,0.137157265409854,0.108884640896181,0.0575387721572791,-0.0263653152846558,0.686597169336509,0.276832043890831
"981","T7a",-0.0336236672274189,0.221213181419766,-0.340537202286966,-0.291169564973978,-0.254605474789889,-0.0753911478579512,-0.0194004055973966,-0.194590754427445,0.496687763107867,-0.155573197062224,-0.0125179745894339,-0.11658901796588,0.121509030383573,0.326525202412627
"982","T2b",-0.00592921173193808,-0.672334642570203,-0.317249745257379,0.282164959719235,-0.00730698495480533,0.0230883029689167,0.00960967407083696,0.00999905534342918,-0.179203591627744,-0.226518533586774,0.012752891042645,0.0335415214573399,-0.155699994046483,0.0891239908066794
"983","T4a",0.184223978622168,0.0726337535006016,0.509492527229315,0.638717651984723,0.311746711935441,0.195386903641219,0.342633577917749,0.161940503211396,-0.172331915834508,0.106117383685812,-0.0976828831618596,0.0539263570760085,-0.587640531955696,-0.333132411844548
"984","T2b",-0.274365558530009,-0.298265508828307,-0.57254789162313,-0.112357838543536,-0.0870462426104345,-0.0845582017125242,-0.0890214114356284,-0.0765279672453333,-0.0590218127544188,0.000138197118707099,0.119553894017904,0.0134088918433535,0.240339065385549,0.332425534885275
"985","T3b",-0.0914409127498758,0.228730195401941,0.465912045745311,0.0718462446652488,-0.0771558280636098,-0.118201212619056,-0.0516521686404037,-0.131006705001313,0.030982017598036,-0.063572057285385,0.0205633680452439,0.00237608867519243,-0.0913972198059011,0.111569123861337
"986","T1b",0.502308652234527,0.186465886751123,0.533309222694912,0.559377336290535,0.118676857490468,0.131141707845811,0.155593682356805,0.0814072304309848,-0.0526439496833807,-0.223580887733022,-0.0822805758452281,0.00180835772701453,-0.324183983927301,0.161052239394318
"987","T8b",0.107363196786645,-0.119374990195233,-0.591327171629992,0.484941312947958,0.238845265204419,0.0586292934184761,0.199946110386873,0.110185044960638,-0.0992862114789583,0.463631484050067,0.0580240439133098,0.0729088915655341,-0.318884699327074,-0.115615269477466
"988","T4b",-0.0689595241618657,-0.536146771958512,-0.754629939400996,-0.685677290953645,-0.0675632686595624,0.084703820317503,-0.033682043076765,-0.0455646652959548,0.0805073173889629,0.0611482513202211,0.121420303485898,-0.0495674589960264,0.757271465793982,0.430725992003597
"989","T7b",0.132336582051312,0.0217620684583499,-0.0524400231944358,-0.553010517320659,-0.142739340815851,-0.0601072886485967,-0.0144234184698018,-0.125242335883643,-0.0927702443910952,0.191614828000783,-0.0350253607300149,0.0202324632748492,0.0390687433400299,0.0834314670483157
"990","T3a",0.0121288741545319,-0.196568835588902,0.183393427862071,0.461522840148224,0.151251426988652,0.00314171372137657,0.0395959728458818,-0.0182182998191761,-0.0490971210608881,-0.0465147130707615,-0.0731595977181829,-0.0131069187497925,-0.360092024652457,-0.421195881314677
"991","T7a",0.326293805152204,0.98641271670185,1.24728705816221,0.399553977201513,0.078584312293553,0.0403596272293911,0.036859980987868,0.0425560273500226,0.0174829970606771,0.0135517755833619,-0.107583874123748,0.025229804288481,-0.406867236636765,0.137060289057152
"992","T6a",-0.132594053804974,0.410702153739712,1.30127952759689,0.0162908217299665,-0.0735153307335082,0.11414793048799,0.0337208770481515,0.0205028115128718,0.166299906829158,-0.0854660222751073,-0.0626950449564099,-0.0475423688119993,-0.306716942187983,-0.237280622661959
"993","T4b",-0.338449067342084,-0.207972266823931,-0.880524397712985,-0.765125460494419,-0.259987856727756,-0.219537854215087,-0.273167734227606,-0.068729664422713,0.244632609171731,-0.0588533940934947,0.107614618914839,-0.0575471268206156,-0.0975662144043331,0.175502783350404
"994","T6b",0.142619594663828,0.256757416353531,0.0874580349505112,-0.555504300485455,-0.0125781503264522,-0.112401057169471,0.0119863776705759,-0.0806084813431384,0.0606220396026292,-0.210163890506855,0.00539577718074421,-0.0214209822414154,-0.0744737113191569,0.099534104794887
"995","T5b",0.45652835394098,0.819089605734282,1.21162477114701,1.42406546245036,0.303557900047345,0.0777791679611152,0.282937555677428,0.183051028260448,-0.0704842487418228,-0.0726792723777298,-0.0885702198091546,0.0468779694595529,-0.765693122129977,-0.379572336652514
"996","T8b",0.224406591150512,0.194891548861189,-0.896771551370643,-0.324591188526057,-0.116335776061635,-0.0325524400624076,-0.17736222681411,-0.134718338805798,-0.0246611107830577,-0.0229875262232211,0.140363310543272,0.0155447476494354,0.216397970254895,-0.044653117787932
"997","T4a",-0.126956113204344,-0.592790872506545,-0.368963378464354,-0.297530439544358,-0.154545084328563,0.00277014437641041,-0.0755556415616849,-0.161797457428143,0.0998954421719413,-0.178066204863563,-0.0407288779360809,-0.0610236595494618,0.0751097886837368,-0.0837451028875882
"998","T1a",-0.0256869807234251,0.207017558580322,-0.500727484970159,-0.234259006199349,0.0244847776534868,-0.186220591204326,-0.0387515262772441,-0.10057617777099,0.126099997550162,-0.0296418723315697,0.00539283860443393,-0.0291971215631711,0.631641454793686,0.433436361695691
"999","T4b",-0.00245232233946127,-0.0186273944715318,-0.57585472936577,-0.2408753483573,-0.1266978113151,-0.00439212787424169,-0.0503211127166467,0.00192822240259225,0.0521493274299406,0.169206521086122,0.0426775359653901,-0.0131809620192333,-0.0484151636954825,-0.074003293379718
"1000","T6b",0.0266129389276257,0.103862364979312,0.0135945828127886,0.153500826434508,-0.0749965296053144,0.118452142159537,0.0376936746755513,0.109094062269654,-0.0134316438370328,-0.210919724522383,0.0120960205444898,-0.0210037719575202,-0.34613728241078,-0.270163532894155
"1001","T3b",0.0331941247744094,0.70853201858063,0.278418543270495,-0.16038617862657,-0.0286727843468569,-0.0331396023644772,-0.120926060623166,-0.133956880124937,-0.118501987751922,-0.06711282364638,0.118739141859396,0.0519285359797176,0.332202560570133,0.0892842431045758
"1002","T6b",-0.14605389768236,0.00917472479427187,0.221420600844407,0.0225268789662917,0.0452502929441438,0.0412395101889263,-0.0161611553941539,0.0536959879980416,0.213370001959986,-0.0652175552279176,-0.0425289373950991,-0.0318659669428355,0.49911017591654,0.337811763412553
"1003","T6b",0.468236784208963,0.138763839325754,-0.0466373161915248,0.852572851951881,0.307328975218883,0.0484261157642325,0.178329451787465,0.0846633908517378,0.0466606562559681,0.448019448417588,-0.095991470145556,0.0149091590328429,0.103449086376394,-0.247086769191883
"1004","T8a",0.209821416707481,0.0369438864185573,-0.190999061449113,-0.311025790702182,-0.0356325370488241,-0.102713019264889,-0.148598184429551,0.049125693734633,-0.0479055582187608,0.368338150856754,0.0263497439280084,0.0100415425865655,0.484436025066235,0.20487117352361
"1005","T7a",-0.100138088893444,-0.375044672942941,-1.10986459121545,-0.413701162031873,-0.131010863746769,-0.143645521982531,-0.161735596725263,-0.0936210034531597,0.0126623923119551,0.00135900080743388,0.057214395869913,0.0275075291250933,0.387841220489749,0.246659965571115
"1006","T6a",-0.189009809277075,-0.254321551394805,0.165962407176691,-0.213198658137545,-0.0878230811574879,-0.126236590902956,0.00201964957727289,0.0828289275240832,-0.23069595090474,0.350673928255783,-0.00768764692219563,0.0598238212424759,0.44367129804683,0.116657419346697
"1007","T6b",0.162964715868072,-0.163388995832334,-0.411808153609435,-0.103928164553217,-0.00932038354709065,-0.0417674288469166,-0.0928167903011346,-0.158820257187592,-0.0819499403470444,0.0417350696990541,0.0619450094304825,0.0173974753571448,0.34819680159565,-0.134985302277818
"1008","T7a",0.143509142281679,0.0410188397601213,0.537359102127868,0.338522405008221,-0.0396215846211575,0.0307811778794238,0.0717597519337674,0.225669522487576,0.0314119714395875,-0.0652400794954754,-0.0879112471931081,-0.0081372137168425,-0.0316848036505427,0.118285805911875
"1009","T4b",-0.313660641352815,-0.685111924648636,-0.967878053071274,-0.677974549483674,-0.165087010942328,-0.0149397353153201,-0.0772398840413628,-0.117946043581429,-0.0483023674898508,0.161455226964241,0.0861245038761388,0.0078044757223364,0.579392947608282,0.204144261089526
"1010","T5b",-0.0676946057298895,-0.468282419917914,-0.480724797341262,-0.448369945379222,-0.0258187075441287,0.0183873056315317,-0.119089452961954,-0.0667119475285688,-0.268831253830501,-0.0573718924064463,0.00194749243253774,0.042165941363755,0.328476909017511,-0.0440976921792523
"1011","T4a",-0.00901888243736139,0.106602524950778,0.390807977557589,0.264379697829906,0.0606322244495936,0.0878315423260589,0.0808320676566082,-0.162440643488444,0.0727660160408867,0.0346546391061734,-0.00843319020503511,0.0130973251452191,-0.15416753953693,0.205625167515037
"1012","T4b",-0.158715932116961,-0.393649600625402,-0.155537885418125,-0.363785136402762,-0.0224411129064115,0.117704734065327,0.0185344904955278,0.110169729382262,0.0631280684045824,-0.00243442037756659,-0.00355137481113627,-0.0167486515368762,-0.346394163449878,-0.0119960455148603
"1013","T1a",-0.0997304593774149,-0.482202816419973,-0.736005078320267,-0.16600454480091,-0.060184158463756,0.0280857246734147,-0.00351510071681779,0.0235721358590458,-0.00594622469043606,-0.270986858328161,-0.0306522336099133,-0.0212115476449165,0.285455429470419,0.0642104153932187
"1014","T7a",0.140051170513695,-0.310455059850548,-0.274736729592052,-0.437182456513334,-0.139192900972527,-0.00323037609850728,0.0929490970103917,0.120343186973529,0.0531640779381191,-0.353465291475059,-0.0785536860928183,-0.0374521837529827,0.0463040617697548,-0.0894755449646242
"1015","T6b",-0.00529038913031539,0.040427766182034,-0.0220669128276801,-0.50269728889666,-0.0409052584747489,-0.196837080316233,-0.0221956171022402,-0.0508408083009833,0.0920224632118376,-0.376637851358276,0.0244205761871956,-0.0341384982280124,-0.4841028029951,-0.147098869035656
"1016","T6b",-0.220268114102461,-0.686658058621849,-0.41123218728829,0.485935041030238,-0.15873423532542,-0.134170100535305,0.087053732038426,0.138750801265136,0.0358174514319372,0.086697308177012,-0.0711160774461871,-0.0191070460845546,-0.130574846815441,-0.0699451776640316
"1017","T8a",0.479764189047018,0.255413639115895,0.258548766125208,0.179721020547259,0.248877800392213,0.154640321841365,0.173251859541379,0.145755475897855,-0.0329748053220574,-0.0400758868011447,-0.0462678175836551,0.0207565059932755,-0.525670508419976,-0.0516732446606589
"1018","T3b",-0.0574998557938962,-0.0370123002824766,-0.634259336415921,-0.572803720142654,-0.177418884640588,-0.0284315124994622,-0.105757567885843,0.0209534547982278,0.0184604430531058,-0.0532651523992307,0.187275122259186,-0.021226213649857,0.230584897955377,0.199456659700013
"1019","T4b",-0.156099911158451,-0.641027518879609,0.0534408619578927,0.684547465016319,0.0643904144664563,-0.0536727506742209,0.172699029225821,0.15713126659724,-0.117753279674099,-0.0166937171739406,-0.0265704341240445,0.0482555330224918,-0.375156228816207,-0.420351988118804
"1020","T3a",0.0925892767970136,0.762068316642198,0.551793184531035,0.216794352923342,0.0151465227464424,0.158958809032292,0.0112860681353452,-0.0487740037639996,0.189429700952687,-0.0696139645419829,-0.0380729484889346,-0.0235972324383361,-0.252668847293735,-0.0640561475949762
"1021","T5b",0.28401511531344,0.385981801313157,0.0775813950824665,-0.116074523939927,0.0865612275895269,0.098393189183103,0.16137471063552,0.115330942248539,0.0709375597307357,0.137898880206771,-0.160799394163101,-0.00739249839666447,-0.471781440481751,-0.3791154782917
"1022","T1b",-0.273543953786916,0.136562404973919,-0.0963089673278006,-0.449482666101731,-0.191136530497668,-0.221595934633676,-0.146747993947856,-0.17406717982306,0.117180967502902,-0.141288698282939,-0.023521025354581,-0.0482872962937586,-0.463446636446861,-0.317914019886207
"1023","T1a",-0.337993145164913,-0.410809544475756,-0.349630599323215,-0.262429970578524,-0.0729608939957346,-0.0536292508030356,-0.0537320064978091,0.00904394433243662,0.171809520107633,-0.300127939178219,-0.0535708385057626,-0.0579117817840463,0.30153375915884,0.32298995655111
"1024","T5b",0.324814241306839,1.71884323905406,1.72191442006449,0.252464006287377,0.0820779594658626,0.194656972149822,0.15028340384408,0.0244381310498456,0.025653551649842,-0.0505533290755788,-0.0731845350243896,-0.00233602734185267,-0.844129783216907,-0.561209467555193
"1025","T5a",0.161054217571531,0.0907116590147412,-0.0418227206381735,-0.0274688034635743,-0.0403705280995452,-0.0297495103688898,-0.0531920555518548,0.254498295068955,0.0616527322344541,0.0307013425689031,-0.0230303708689113,0.000825234820584138,0.323951257801514,0.343585308313002
"1026","T2a",-0.106846452695221,-0.282022336152627,0.200167531515886,-0.0900468043341359,0.00306677645914658,0.0160981410293997,-0.0402001770410212,0.0687626867818371,0.191291900384197,-0.0356559392395452,-0.107149970173022,-0.0674860572419203,-0.102486481177914,-0.184686942668477
"1027","T4b",0.144634846319668,0.223062343754832,0.0729563394686545,0.410016826761461,0.119180570934329,0.00933329282029931,0.0712937691020171,-0.00492864761057435,0.0128511532833135,-0.182018997487712,-0.00653784213025725,-0.00882550026731157,-0.13016212610132,-0.111539182724286
"1028","T1a",0.100772786206401,0.475641501243458,0.422308404096543,-0.0651222129022965,0.0717163311009104,-0.087675835053099,0.0489309316819666,0.0611317195586666,0.0905922309647733,-0.067455060244442,-0.128993539325977,-0.0298906462649391,-0.531746145097296,-0.377384153842914
"1029","T7b",0.391630266598999,0.173687739989357,0.00779599796807069,-0.235228902864531,-0.0317415012344004,0.153621595915533,0.0618285352974922,0.0765678148291202,-0.193278449880834,0.0991086724083662,0.0718741714422122,0.0642573438571058,0.0655293341383484,0.256695301923314
"1030","T3b",0.0952537995325123,0.474209174085463,-0.164455223879889,0.089427864154943,0.0140987222812226,-0.102503802820899,-0.204504553768475,0.0185314902809662,-0.13739362511207,0.0880534433797711,0.17566419279839,0.0348348443022282,0.545097629646063,0.354943601705027
"1031","T3b",0.00321857806840019,0.349616088110769,-0.277119574356633,-0.418595858628956,-0.0777717336737569,-0.0883889462830629,-0.0207377523284837,-0.0153774447534846,-0.00564441458715451,0.112557833857764,0.150228360706139,0.0493924608325958,0.0687333536639133,0.298304927706734
"1032","T7b",0.259074382662562,0.220361309149859,0.106006084296401,0.480219255535,0.0674059997731845,0.142934336793058,0.058516283430707,-0.130570887058957,-0.0386955489829608,-0.0375254422846057,0.134996264427128,0.0370898166948374,0.353325253104283,0.111123712294037
"1033","T3a",-0.130921720716361,0.455207539928897,0.264440746966617,0.117411272418457,0.104434662269034,0.0788658041739113,0.148192140866626,-0.0680412750637723,-0.00559127584379118,-0.0113888544275322,-0.103669381461572,-0.0295493262247687,-0.56640994397623,-0.301244551092594
"1034","T5b",0.147040672685126,-0.0692201974664458,-0.864488791882924,-0.523053624172899,0.0239368396830169,-0.0624114043562394,-0.151640134245717,-0.0402387573607868,0.145643463812177,-0.150258587363413,0.0985683621086116,-0.0232977078416993,0.260213861143889,0.119291579602298
"1035","T5a",-0.165371981360407,-0.0228840653459725,0.0989249340353089,-0.379878124832188,-0.224027394090284,-0.0468437959531744,-0.188865871284932,-0.104316613055577,0.0288438515186363,-0.387480810289763,0.0275429096549695,-0.0482536160642851,0.272305872789047,0.0143952802772862
"1036","T3a",-0.133761271369644,-0.246718604021052,-0.318117205654169,-0.541244489082271,-0.139132757991774,-0.12705945211698,-0.122087546883012,-0.096880457788694,0.00788944152197198,-0.0946032800019328,0.00253350377543895,-0.0469823339531629,-0.133972258578987,-0.208017563918449
"1037","T2a",-0.0587692180833828,0.0331879606529929,0.0837247961769426,-0.173856450718791,0.0638255738940763,0.0430290660587252,0.0860562138473232,-0.00116777047305704,0.280483578486684,-0.209293026570767,-0.0377883178874344,-0.060801328345627,-0.0845590468573762,0.0456018204795322
"1038","T5a",0.0675917906076453,0.404598130552871,0.00845224130828288,0.0385465478099292,0.106954509237091,0.0443008034615754,0.0293868838626544,0.0863619778417781,-0.133855202469064,-0.0216160482078257,0.0725052557203339,0.055301454547934,0.345702706803803,0.351459119181253
"1039","T7b",0.0971397296409179,0.818673307782266,-0.258509756965981,-0.641417567683748,-0.0421740937733106,-0.0638706195256436,-0.192537348892179,-0.199273640708494,0.297130979354762,-0.212819385375037,0.0546715545339651,-0.0632822594440243,0.247104059085459,0.417311742005137
"1040","T2b",-0.141572078830464,0.121135039959883,-0.0260403011520695,-0.383979491855348,0.0210440788527469,0.221806376702527,0.040371364770788,-0.0131883500583279,-0.34890562374163,-0.0455843488620558,0.070500872629062,0.0471210224642388,-0.491818408167443,-0.277700365667699
"1041","T8b",0.0844664685640844,-0.323633629700146,-0.0810667355148376,-0.197106121926793,-0.0498191087881455,0.00636076506707625,0.00142470978561126,-0.0626702301775548,-0.101255557634684,0.110892447646858,0.0137003620997926,0.00802615632443593,-0.128409002881908,0.146073617341221
"1042","T2a",-0.0986598042121682,-0.317188575252596,-0.148988069148733,0.00662530237603672,0.0649474882781223,0.0938183837133291,0.0747592183680158,-0.0722820667466483,-0.0513930716502162,0.0219910513304013,-0.0377765929774419,-0.0014352822933509,0.0897898033355872,-0.043587203135103
"1043","T2a",-0.291254863982137,-0.330791706296374,-1.24009675339813,-0.590597051055305,-0.106019052794685,-0.202991413661845,-0.248953681151396,-0.215945718617814,0.382191146930072,-0.0767520042513326,0.00287358899443491,-0.0720035444711119,0.568345807956214,0.707577323975506
"1044","T3a",0.104690506089471,0.46796914717938,0.238833764544954,-0.0225948110889926,0.116256887712131,-0.117371199879697,0.0302996288101004,-0.0273514381343299,-0.0577321377124971,0.0621222381356465,-0.0192860877273152,0.0148864826864367,0.105632899468913,0.5127367331035
"1045","T6b",0.369091081515927,0.104937971305586,0.177609024135224,0.414044583368573,0.0734302880881718,0.111586828612143,0.330166595435599,0.151713566226231,-0.0228114249580979,-0.00156824944384683,-0.053373879502232,0.0361198465966759,-0.331054647819991,-0.146836867231914
"1046","T8b",0.122714456765904,0.0280569919214026,0.654363152885742,1.06911762266096,0.117576116701287,0.0835504840572054,0.346753073109342,0.163868057527625,-0.225466259354592,-0.0761042861894482,0.0613465225288066,0.0426376840470288,0.19873635500447,0.0733535207825041
"1047","T5a",0.547325437617473,0.937182586726046,1.35380810160893,0.453811924618018,0.304778824331839,0.0863670745387608,0.145394078068877,0.0824248757035876,-0.230118957212405,-0.180451833391601,0.00662170948797255,0.057287024087903,0.52548224454774,0.118063825635169
"1048","T4a",-0.17046025531365,-0.457200064722924,-0.0264234748730371,-0.653401995177181,0.0204717825680229,0.0300680960865629,-0.0310242538496346,-0.19504087298958,-0.219559598591849,0.311966262412926,-0.0167001163389076,0.0574956116542165,0.0372565141987179,-0.00483509596388695
"1049","T3b",-0.0934113842877725,0.0304127447527447,-0.39053807605083,-0.449031887977617,-0.0497889425633562,-0.0734327575555093,-0.207731667986659,-0.136006335343045,0.161223528133891,0.0602346109914162,0.0388308188385515,-0.0407029256205187,0.190039602352088,-0.149415286845904
"1050","T7a",0.187073488006212,-0.704268564062531,-1.23617045562064,-0.686339926704808,-0.129978006488149,-0.258620870717764,-0.199040438558963,-0.1636219657589,-0.00690214074082779,0.0463855677871432,0.181885252328618,0.0184809122187808,0.648356367305039,0.422063011086592
"1051","T2b",-0.192541306377555,-0.651310607276263,0.0986604504906421,0.456987560190553,0.134927123549399,0.121440232877028,0.0514595001607111,-0.0103990760200442,-0.216798223613848,0.0875486763773325,0.07671331358782,0.0711566612969801,-0.428077179091325,0.0142865852044551
"1052","T8b",0.249690361050184,-0.0383229310649577,0.133425319368534,0.121084943651506,-0.0125018618211098,0.0674879481416705,0.00799425870779237,0.222453847775714,-0.123409707549172,0.187968798436382,0.0467272334279333,0.0648952640543333,-0.161666250213024,0.0690288264626298
"1053","T3b",-0.0493361154199607,-0.0551711952725831,-0.134843934777419,-0.446115093536037,-0.075678635266849,-0.0147225089853778,-0.251084490649129,-0.0516108466501376,-0.0368628783980034,-0.00131746724589491,0.0196831791369978,-0.00421911456101938,-0.140504424373986,-0.178709448265332
"1054","T3b",-0.0984511295836872,0.106341314649046,1.13678186194546,0.182537412591894,0.0649082631865261,0.038374047180438,0.055012898712094,-0.0317544276180585,0.0842396100027985,-0.0638758272948665,-0.0707725192507311,-0.0489639352748053,-0.327063685349068,-0.243098535508635
"1055","T6a",0.384459592718594,0.617930731064172,0.464447325821094,0.122714676997898,-0.0513767857993049,-0.0435316833299601,-0.113100529462008,0.0125013202289933,0.213706586034766,-0.0267609517657749,-0.118706843924235,-0.0571105897753387,-0.152996069469138,-0.00603444035452191
"1056","T8a",0.258819232807044,-0.331777401513772,0.263588010425707,0.533564620987785,0.163040009426277,0.127552021401971,0.144121707021296,0.247852880181517,-0.0592748221651318,0.290853242598008,-0.101522188269979,-0.0120137590594818,-0.0918044438780008,-0.432742496376878
"1057","T8b",-0.142551761664987,-0.707662823551426,-0.672556378013898,-1.04782423622814,-0.130471315676823,-0.0686929566188666,-0.181133254630685,-0.0400249692681521,0.11656523822546,0.262697713939014,0.0719319523628133,-0.0122198032257453,0.508881612836268,0.33964023121993
"1058","T1a",0.194618173340753,-0.00914497472969603,0.0949622823612156,0.781987280955378,0.234151090937607,0.262985808395542,0.194281450858071,0.11696811530424,0.17266360364447,0.190618935139279,-0.13501496107057,-0.00355716227251327,-0.0994914037577813,-0.168620643298353
"1059","T1b",-0.0351459932019106,0.232535227390222,0.71385056261241,0.387007053633002,0.0766637709226031,0.17386515604952,0.110939287750451,0.194261742869281,-0.123886199938106,0.000117044992213947,0.00178892495084556,0.0137862547761881,-0.56489520589753,-0.603364775552045
"1060","T8a",0.0739878877107236,-0.155733182035561,-0.197657293106676,-0.0578319440876981,-0.0241647698812885,0.209795814015503,0.160672919060762,0.0091665051759456,-0.0406209600827561,0.0115362804572448,0.0278522870741564,0.0282432968517709,-0.0627080582399194,-0.323279707605585
"1061","T7a",0.0667096712268131,-0.59838933676049,-0.598658039623544,0.880213762432707,0.0575189368887686,-0.0787497140326145,0.0569711449594672,0.206036346578457,0.0433927453206557,0.239323686045072,0.0108291372573417,0.0193599766667145,0.23072043446144,0.240061932552612
"1062","T8b",0.0667507747944464,-0.956178308979835,-0.747807065531873,0.363609433452922,-0.0333147239347034,0.0236856595831189,0.0826091661003467,0.00636286839879224,-0.191063917297281,-0.0367947738346985,-0.0461841159098905,0.0401219359525319,0.251004596139441,-0.0159584203829701
"1063","T1b",-0.354199262413459,0.00394351558175657,-0.0914446521927518,-0.47503783367228,-0.021672370429563,-0.161067629201392,-0.0585575194936988,0.0563984136225641,-0.11655119340897,-0.145179899585045,0.104619311103743,0.00963489828798574,0.346948085994209,0.157882852908147
"1064","T3b",-0.199338686798575,-0.454760454605532,-0.249130907790218,-0.645479620139816,-0.152565842722146,-0.117402680819962,-0.140664297825287,-0.256738024516934,0.0728213889219246,-0.0767596191051325,0.0177397676728852,-0.0583933360307596,0.132534428450406,0.0237939226056507
"1065","T3b",0.2767113735373,0.416743122607516,0.653099560879732,0.596214179465085,0.107978050161651,0.0723826040186901,0.218102271677474,0.251140370037786,-0.282799608598301,0.102284009994702,0.312326930718287,0.0960769163747771,-0.36450777939627,0.111375361945838
"1066","T2b",-0.166274603857814,-0.393196557451581,-0.654501728267414,-0.467847774903953,-0.0546353014871963,0.0321726620516415,-0.053479641714505,-0.110900314249028,0.118952089557576,-0.0809170850789009,0.155748540179268,-0.0112956658739839,-0.166108129033518,-0.111920648355182
"1067","T7a",0.196031130311499,0.748303301988775,-0.120256898595522,-0.434078872492761,-0.141518940303441,-0.0888100786715253,-0.168175430527884,-0.113958819269616,-0.263506627451271,0.129187134482171,0.066351092735397,0.059006150054824,0.851036510466762,0.365134490788528
"1068","T7b",0.102184703386159,0.8943844499496,0.342457366589281,-0.144699825406709,0.0977485359650633,-0.126200528134098,-0.06537139691132,-0.0159498973895201,-0.149201047880144,-0.0538335609219271,0.0283411527907836,0.0502116597157598,0.232721974266027,0.427755631125385
"1069","T2b",0.202831033607442,0.0261011740526799,0.798459068606644,0.403279488153265,-0.00427004917607825,0.131595938875274,0.144681586683024,0.104835452064624,-0.0591367096020977,-0.0318102145008936,-0.0352774490594773,-0.00520525876522993,-0.0526872911207729,0.0178239538244023
"1070","T3b",-0.120978078291759,0.336669014375734,-0.808912589312271,-1.10143249646949,-0.167677978981842,-0.091199305628736,-0.111492331188381,-0.176981391172697,0.0392837573254927,0.0596875551375184,0.0914338404273257,-0.0170308474817462,0.425736324585739,0.183747025643862
"1071","T6a",0.143437243228273,-0.353585904404324,-0.608045960593834,-0.299566214977757,-0.0040546269967149,0.0876290669034109,-0.068260635164149,-0.192243893127562,-0.205484878535047,0.089129456921238,-0.00940142556851307,0.0337147452567125,0.0583232184238033,-0.266419056741762
"1072","T6b",-0.0876633070501267,-0.212935317694538,-0.920039606369387,-0.617313535575364,-0.140808098997693,-0.0162551813786754,-0.187496143075415,0.0319261745280635,-0.013073522934619,0.0462323218137293,0.123311014932286,0.0104928630966003,0.407790949599955,0.133300640315217
